lat,lon,N,P,K,Moisture,pH,OC,Temp,germ_shs,germ_category,boot_shs,boot_category
19.033377802422624,75.91022395747561,166.69109482662307,26.455471225926093,158.94368527693376,25.540715544098727,6.103439307071247,0.7692877741202093,15.88366540421308,86.35,Good,79.35,Good
20.73847299666693,75.50798260369854,198.83537855589023,28.501162475240047,192.7116770433946,18.40101066900138,6.851678392580533,0.207906322740722,19.702097337300145,81.82,Good,78.68,Good
20.4156955108692,78.28665679299512,316.29640917823895,19.976966316598705,118.89788275347269,20.49416435187765,6.151441037221217,0.2103793939391772,19.85759780432555,87.7,Good,88.95,Good
20.708369991771924,79.34304590218386,241.9210272052932,11.585403861848867,97.14069296347762,24.55713896258071,7.019856430711281,0.7761110250333181,23.502989424077672,59.96,Fair,75.79,Good
21.427582061181173,75.63398181947592,215.088200234866,26.045072461375685,112.20002606458718,5.27714942158896,7.169105299080446,0.7416168066154556,20.872814811896056,52.71,Fair,57.08,Fair
20.41391924125077,73.76784984848253,302.58769704282315,11.377538819006842,90.9116623735018,5.332684693062612,5.698770644203225,0.3805974320407461,21.300517359830227,26.07,Poor,53.43,Fair
21.08758942606509,74.15169754235211,200.22150406435532,36.1786424141309,99.03042459056908,26.112095758430733,7.021022361455292,0.2118684050600791,29.602178858764493,74.82,Fair,71.18,Fair
20.827808504700783,73.40263964099596,138.40226719578305,21.33769849670891,113.4443792883421,15.74189257891865,5.627357310576904,0.5954696345133136,16.484009919977506,57.07,Fair,53.92,Fair
20.60875592966821,75.4492915588881,166.8216493207022,15.63129272282277,190.03695466935943,26.174939689023468,7.107726362357842,0.2090955258573107,17.13272641931525,69.49,Fair,72.16,Fair
17.309091017659327,78.28296844057797,167.52818918290984,32.98792876227837,106.08251842366698,19.020934810649813,6.39174325613858,0.5075157124487852,21.33988811607889,72.74,Fair,67.57,Fair
19.778784020326725,72.46667639517982,121.97651078368668,24.17707360173499,100.3697545389682,16.47317847235176,6.643842457290097,0.6340860746234149,20.943469685899,64.37,Fair,59.87,Fair
21.02380573323973,72.78282714471416,177.59534229238332,16.279627992542693,138.86621017079145,25.249343429161144,6.825236135275235,0.5976212157846641,29.641215337460316,72.66,Fair,74.15,Fair
20.63855241317654,74.30991995701045,140.19053380141438,12.429943159474815,113.0834251878706,24.63898201330613,6.636696507675139,0.6050363669652983,14.948089136802396,51.68,Fair,59.98,Fair
18.840157813696745,72.79792345873382,346.5694906645816,34.09123557557991,110.8685134216542,16.05616395904167,5.650744436934337,0.5808362207240815,28.246166870576857,71.11,Fair,75.6,Good
20.886964817489265,74.50922038243158,219.4522809956993,28.163817759277737,112.39635659664512,5.56837298775155,7.900048032307457,0.8363005859763044,26.858401819289107,45.93,Poor,51.38,Fair
21.530437744751303,77.21824975591029,153.0268551167695,30.16564384058728,196.587540149908,8.818625507799279,7.348322346609217,0.5894804885434285,28.23635402279464,53.68,Fair,53.39,Fair
18.61578795038455,76.14209092858212,229.03369001307527,32.52201300270056,129.4577220803855,17.525989808623986,7.830283236153551,0.263968140291575,28.609400960173687,70.94,Fair,71.35,Fair
17.472398128508384,78.18276225969198,182.8496341387798,39.4413231420881,128.08060090696824,11.540120557118662,7.721420952577912,0.5316711928548524,22.90369080913772,53.74,Fair,55.32,Fair
16.89471772998664,74.28939327434593,317.6651116284214,35.91296459594719,99.64315828505704,13.25819085408987,6.334207142240658,0.8510571809209819,19.426851000810714,69.3,Fair,75.21,Good
21.285301606946405,73.19089743175806,292.34499250570366,37.64438379037488,187.4308484647996,18.45643594748099,6.076779759333846,0.3805519945110836,17.48384076028117,92.05,Good,93.65,Good
20.047050373566496,78.21637084184505,216.29018025365596,15.572941806073716,122.51934777250771,9.723903179963854,7.047398441849008,0.2116658309156519,12.563116736992663,35.69,Poor,49.48,Poor
20.520128544068275,72.69729533498382,233.9571312779625,10.122003988663131,147.67632450466064,17.72077439551834,7.839795208227428,0.5164029071132963,19.11945744820565,51.5,Fair,71.85,Fair
17.262181730240695,74.74575948674754,164.62351884397708,11.020777016915002,120.35985073310178,27.354473716558594,6.561556760316968,0.605008395801707,11.809820498541216,49.65,Poor,61.5,Fair
16.043034607707177,73.8910342997942,198.1466741606502,7.131506745988123,172.11912423942647,15.82997085329441,6.339275578932873,0.8246867275569898,16.868385550155406,47.5,Poor,66.28,Fair
21.989534995166714,79.89660928695712,125.22678257114772,7.926017846148636,83.95712419446969,13.386698506543228,6.97460546075431,0.5558807181957965,24.41604950790566,24.21,Poor,42.81,Poor
19.57218392605457,77.04660344772554,320.0860424600911,6.158207221212837,186.89980517999345,20.91223018695818,6.487808127563151,0.2412195849638105,20.50833733780308,65.59,Fair,86.85,Good
19.995400099585048,72.6036194333695,267.57293815474884,31.91831942631749,161.94593088293686,24.598881857519533,6.084026935639451,0.6679012261830402,14.254902921568704,97.05,Good,96.16,Good
21.33336110902978,79.13901329991454,200.8075210094707,27.508114282664557,173.98729166834835,24.37863712625657,6.723601482247422,0.6881221232443269,28.591390212200288,89.42,Good,84.43,Good
19.06297731828564,72.48668655438954,319.2033866649813,10.025457874975872,139.4131527304958,14.20937981283778,7.915363303446658,0.6650283381725777,16.478972123045956,43.12,Poor,69.28,Fair
19.3942357351738,72.83910971239081,345.0267667289787,11.283651295007,170.98040791464555,23.67610696219652,7.169370248539485,0.4539210682466066,19.780126187553435,71.62,Fair,89.92,Good
16.77906619644251,77.37921949343121,183.17432801341545,38.83450553120297,100.03291166996527,18.384660607374634,5.7431929272258,0.2557956806521489,16.96694199191166,65.61,Fair,62.87,Fair
18.33519368506199,79.73975548360693,126.46327828961296,6.833230643308168,111.28865752947118,6.553056010617346,6.618045174360056,0.3329595693516853,17.122357136962776,10.83,Poor,32.4,Poor
21.21717100772805,76.63158763198344,309.00014636580454,5.620065517091566,107.77736307733278,25.00978966492819,6.364526529599015,0.4701816253395273,21.291911806303272,57.64,Fair,79.34,Good
20.412523734581534,75.54514335957148,183.5996034946206,21.695707704987303,182.9767756132729,19.730682374019185,7.36693778741906,0.9341676039262724,26.67964449717153,86.67,Good,80.83,Good
19.10972833922984,75.96680188413548,292.4750600625289,22.02266356407494,180.7833663471837,18.13442179073443,6.403809795602699,0.7248399383302722,21.28608413241807,94.36,Good,95.78,Good
19.79755322186977,76.7769619736236,183.0012825920565,27.66578113044343,164.9781568985166,6.784194286186019,5.853233578484336,0.4242761148849076,28.812270875559683,52.66,Fair,54.9,Fair
17.533432897070266,75.04761840446163,279.82756546967533,10.822614099327538,85.46326145134529,12.591149931347816,7.073464471904633,0.2409840461826621,16.540540738011643,34.74,Poor,60.65,Fair
20.59357304929492,73.1073660929388,289.3333341815664,16.542077825778357,179.4116709228963,20.95285336129683,5.708926367457224,0.7355317182660237,23.550833970820506,85.43,Good,93.27,Good
17.2641763099428,75.13862538069986,197.20644075194076,21.505837427469185,97.65508108612488,9.938398532072494,6.277938942183915,0.4318792363941981,23.464512023871364,47.77,Poor,51.43,Fair
16.658090141553046,78.08919653386045,324.22697398386066,12.888251763460708,163.7724172399521,12.926130251064071,5.735179738402138,0.4670316340642499,24.39991762720946,51.53,Fair,72.5,Fair
18.80976877437155,76.17542571136313,301.23571269944,38.58001202571749,125.24951695930042,27.32144581326497,6.8667891291288345,0.7809415278296123,16.54270237552568,93.01,Good,93.43,Good
21.894532907417524,76.67903975102749,348.563578163844,30.843033510160083,90.34377360035332,17.528467690469217,7.960173729083789,0.903307482091234,26.190961657958837,74.03,Fair,77.64,Good
18.51104360482725,76.54424705727781,208.9479975152517,39.848674497789325,178.6484828349818,13.44045913548092,6.336043787332288,0.6126859167524068,11.3908381783984,69.44,Fair,69.85,Fair
16.23328318882519,77.52202254239582,161.4296059946478,26.544674478371512,162.14068788088156,18.57747676008841,7.602909478556206,0.3342133867264293,21.5275388950279,77.16,Good,71.77,Fair
19.3712991009839,78.57548475710261,322.609020410211,33.07094317457212,183.99322092532543,24.42970130066576,6.629555280395923,0.5087062351577982,26.78871999421064,97.07,Good,97.11,Good
17.19673609358796,78.74094485100404,339.1284788425472,24.008527600020745,168.0884993822657,24.00203383572837,7.917529817733098,0.5773173293291302,29.947710080928463,92.11,Good,93.01,Good
18.592169858526297,78.93909472852978,217.77022692827225,10.069592937473129,97.99495440780927,26.839910129098364,6.756165759533321,0.8334087938642853,16.34175869105082,51.97,Fair,69.4,Fair
20.895116418508884,75.73608788484461,145.29048116103397,7.170040311591824,124.73891756777478,20.48912845678289,6.971222492572446,0.5353712307420979,21.049972735441496,47.71,Poor,61.04,Fair
21.08012236667552,77.39920884998136,255.98030097437487,32.07863149868288,178.88667506501798,9.644504621826345,6.79551463577533,0.2083904345005813,11.457802735256005,60.17,Fair,66.68,Fair
16.97410707103582,75.92981055070295,270.8804692363349,37.04893857036417,98.60465300304143,25.278397505628504,7.866099477550494,0.529814661485412,24.816785126768792,82.47,Good,83.71,Good
16.722675335799206,73.36932928636948,288.1234898676587,31.08036718824581,138.45238545847525,14.976185129829146,5.553058780056655,0.661116589956385,25.96339727316251,73.85,Fair,78.82,Good
19.49799960821976,74.41040351086976,171.1871794187771,29.147162078442992,105.74332031477664,7.328998358882941,7.074734879862096,0.3407202790527073,14.749554768577566,42.22,Poor,44.35,Poor
17.3444390205284,75.12664807247693,210.6985538932042,11.325421528816287,175.45763759939075,22.1740463098436,5.914010741478967,0.3731425521674593,23.30233642426917,61.59,Fair,75.93,Good
18.06581453163724,79.29885762748478,337.86557522372203,20.156469374952955,83.50131840468292,11.906053107421828,7.789166782095647,0.7105673414564257,15.125038570651355,59.93,Fair,67.45,Fair
19.07647775994615,78.73932334920617,196.58160002515,19.04429532338185,120.801639353,23.251977369354048,5.559262361711188,0.6376074989832212,22.715726539558094,73.93,Fair,72.42,Fair
16.970685361075606,77.06973228512061,289.8584817191473,7.575879797209984,195.7061377149667,12.919555735002632,6.92667160663795,0.3634392253022163,26.15065640371269,43.43,Poor,69.81,Fair
20.824430013297217,72.23622943657382,163.83051449064553,26.625656104901086,191.774633155364,15.013539053390794,6.715499662244069,0.3283010997393629,10.293189010741226,64.85,Fair,61.81,Fair
19.146205256457574,75.95520180609905,278.52433421370176,35.18151250310842,140.70304133129167,25.915701438500363,6.369269858503845,0.8328150724734877,12.984671063169692,95.36,Good,95.27,Good
18.523860423695886,76.77767239460387,220.4607305549135,21.88801713554292,120.6780285514031,5.154631885864403,7.594361474038464,0.3736691101138608,29.854088803249056,49.35,Poor,54.42,Fair
18.789916694567708,75.95168441988703,307.6205139147515,28.615863679730893,183.6598233993325,26.505461691045515,5.530258629909982,0.3872522306323804,18.016074827231947,90.36,Good,91.92,Good
19.063362411106453,73.69547812339643,120.35058959449108,11.861914094220454,173.7311625512516,14.082506716030087,5.587410636677135,0.6396880833548859,22.11253118629921,37.04,Poor,51.39,Fair
19.269212696946056,72.92713438381382,176.46248674283908,30.25357377321484,105.8052354722454,24.07498853518593,7.506282050590462,0.7594055982383947,26.20188347039221,76.26,Good,70.57,Fair
16.570566731576527,78.71463856213182,230.08476301208515,12.54492536224755,187.9464027373308,20.99761792652996,7.450065624150099,0.3704143046147854,29.720322490662312,66.98,Fair,79.65,Good
19.753763767038144,78.08736302215235,187.07358825012523,19.46038813111688,100.977663651797,25.369889473244932,6.896714698222493,0.4646146374539318,16.17231182875745,74.92,Fair,71.33,Fair
16.002941570126527,77.85679455918215,197.5860625586965,20.13752987270161,173.5391727832413,5.353226580348323,7.527794326986234,0.2254305159378209,12.58309948687145,53.66,Fair,56.71,Fair
21.365697347948245,74.69908710877478,136.81623882653915,9.452064822791598,89.10596196492554,15.455832077983606,5.642507981415952,0.2345083612233596,22.0488477442714,21.81,Poor,40.21,Poor
20.363177726916778,74.11919257499231,216.05534069957525,23.57504958822468,119.55561847181976,6.553598457868786,7.48964071070959,0.3739121242507629,10.090098701113998,48.28,Poor,52.74,Fair
20.82567785532843,77.30762347421465,233.03543306400195,16.99173828038097,167.97727303516507,11.998819691823144,7.554428035582269,0.368544664752962,14.033901384119392,55.79,Fair,65.67,Fair
18.06497255149516,76.45795852000434,327.2009339955275,16.360790200738485,125.05234206103192,10.367247767232133,5.827096623053992,0.2381159015907784,22.561178769069897,46.81,Poor,63.16,Fair
16.51775261636323,75.19001089669325,189.674353315977,35.81920163953001,170.77416786025722,7.359712090909633,6.1661929246712,0.5140567852285585,25.098992199151816,56.75,Fair,58.86,Fair
16.680239980786773,76.89520618781836,185.0809283509774,20.499547626999647,117.40475473968792,11.001928708139811,6.921316326324728,0.8606595749196708,12.01039041123547,51.22,Fair,52.68,Fair
19.77048484630498,72.49100903088058,298.83601600671403,33.38753014728864,162.3252353891403,12.1239843145082,6.664285347416187,0.2869272915923544,28.176499476458154,70.35,Fair,76.8,Good
17.679343615700255,77.27648963411428,222.11927989553288,6.818329081891628,90.55330822934616,20.931533569523147,7.063163259748862,0.8188801714107594,19.96398098245368,52.94,Fair,70.83,Fair
17.415185572091776,72.39501682330423,150.73202359964012,22.226739018019877,158.499127477544,26.02753402801989,7.494445170188534,0.7793434565576531,27.394928483075937,83.78,Good,75.72,Good
18.158944043232253,75.33774737151361,272.75609311719074,31.236790645777383,178.41787236593785,16.371400698623454,7.470369072107016,0.9970949347163014,21.146676895071245,88.22,Good,90.54,Good
21.120259105011595,79.35807851314127,226.16497494374536,11.797221446700853,140.14417656076424,28.773015148764404,6.879953611035697,0.7768882238121311,12.167093871993467,64.19,Fair,77.83,Good
21.114289306266965,72.99543435064479,204.8433681869433,34.73594093651418,157.00358847889248,26.341841856089168,7.513780217385371,0.8584555831762439,21.7958524265311,91.33,Good,86.77,Good
21.49016491759835,73.5698721189993,202.415803252218,16.169729950053796,188.4108679790129,25.33513789085532,6.595136969738791,0.9736264478909786,10.936012718485893,76.76,Good,79.67,Good
20.149486061139548,78.50871022493942,148.65112138096876,34.07864898810484,123.26119926333926,27.95675843476006,7.630120646210451,0.9554733187076204,16.874607462453056,76.14,Good,68.97,Fair
21.8118608110479,72.24141690006147,178.97099192547708,20.581614409173344,190.7493686469216,28.616048444899423,7.337944368659993,0.8085328796799367,19.46816510073232,88.61,Good,82.43,Good
18.48148275561053,78.65659961279754,140.57523009061782,27.02062385971888,109.09806956928011,26.729673271132132,7.679379835069023,0.9726073827790808,23.799603398970618,72.48,Fair,65.73,Fair
18.407678410276823,72.1664792587972,173.59310906765907,19.06295419152713,99.82906660176718,10.02954649516683,5.604878200323341,0.7363250259979617,27.69336135102136,37.47,Poor,42.06,Poor
21.70677186602972,76.84877805071747,180.28845168718425,39.438077941155335,172.0063381028458,10.95566065108563,7.567175579838402,0.7418674434349359,17.676262990512647,60.35,Fair,61.28,Fair
18.096704572391143,77.23419202285353,150.65562681820583,23.77988191570557,157.4231621630472,7.448377479538894,5.51206221468954,0.7805850122688152,10.643940831574882,45.25,Poor,45.85,Poor
21.92526988892919,78.20712521737684,178.3619359767518,28.64309517722973,189.61181338017497,17.020991737397217,7.826663246834183,0.6423507129728813,28.454845445112177,73.26,Fair,69.95,Fair
17.594407138034505,79.24615126765922,300.5300249961523,27.65926867093464,100.50057980290674,20.586114835375795,6.928445335115622,0.9546566785645464,17.929346427676194,89.64,Good,90.42,Good
18.22527980602352,77.66044845377972,201.3080657066626,7.690677932762512,110.00189183403684,8.206151089801228,6.128006357866062,0.4712178359781454,19.335932948196277,18.58,Poor,43.07,Poor
18.90098624359697,76.67372816921802,212.57141485701123,14.909969313964396,141.45859085313134,5.390547741603473,6.492926219472758,0.6814700765262807,12.936430904779264,42.51,Poor,56.49,Fair
19.94341337227192,77.69002629042298,290.0007894634685,24.997326764789943,102.3351657527268,8.731001333733952,5.890517957302247,0.9010071776142892,18.25738257830544,57.91,Fair,66.55,Fair
16.53913505446931,79.14903927194919,120.43274890919947,38.056767543499184,191.7325787146243,28.741233037928257,6.714519676131564,0.3085885082810112,28.01716738990699,79.61,Good,72.1,Fair
20.255376281456616,74.74145292335714,163.52597650959734,35.95741208896977,99.0900255610024,27.45731984999722,6.954955219085791,0.3941667458384467,14.710059974527036,72.3,Fair,66.25,Fair
20.260916748119534,75.49360024307235,300.35238497657326,20.313908592914668,183.84397401866784,19.76453957649736,6.353048762022207,0.59023823496928,17.967596800923644,99.14,Good,99.34,Good
18.21231550271156,79.86151013622812,210.2044268532273,17.320312062239317,163.8891117644726,9.428426654575802,6.742944210733568,0.6139079308195712,15.064217290637586,52.61,Fair,61.38,Fair
18.96530087357794,74.94834436327861,241.85953931952616,30.169207825892684,133.2999094226932,12.0101748058647,6.947114863733458,0.9025604471319352,25.29362372795683,65.6,Fair,69.52,Fair
19.44427297046054,76.57435234028009,202.89283715044525,17.723896499244674,153.00297252635818,12.365135732523036,6.863135918946239,0.3367469640663228,20.96920923698446,57.68,Fair,64.0,Fair
19.62461705599882,78.46597509297607,185.94837806593955,5.811853067707236,174.42196194534404,6.115955895532986,7.028237566423374,0.8731728689803739,19.079619093763977,28.98,Poor,51.49,Fair
19.67029085443766,79.08816069503806,177.19895725612287,8.043222933160076,167.3176451346912,8.297251970758854,5.67118130685387,0.2496983522825175,14.001332289234492,17.48,Poor,40.7,Poor
20.312449308457857,74.06278593565824,256.2778439067288,22.572394378072413,182.47924575502336,29.821651214477587,7.76303894758041,0.5590254335384359,16.45558853983607,92.39,Good,91.59,Good
18.87800065181343,72.57024106257998,192.89271384545188,25.52795106474797,80.77065226391792,27.83696150036167,7.0953202092651,0.7423717955224838,29.80723286884115,78.2,Good,73.5,Fair
20.356447906835218,78.71207310613492,263.62064409842844,14.195281353481558,138.19485745575136,13.23027901905688,7.777525314491121,0.7684529520648131,12.437036236747998,50.88,Fair,67.72,Fair
17.719488801455643,76.94817157219424,287.3226484328527,32.899292136197744,91.92416329798417,22.94930912323045,7.023249722165616,0.5911818580666176,22.372562984847733,89.55,Good,90.34,Good
20.553278104111183,76.350594550436,127.32831677125382,39.76389735021994,133.64186060395022,9.641788247379738,6.124853705701628,0.2434595447234797,26.913487459665063,45.06,Poor,45.49,Poor
19.55272432642033,73.5472474026628,239.01273598608483,37.273612165049656,91.33968201799244,18.34585098035835,7.400969847405549,0.4672024364393237,18.20990917482347,78.19,Good,77.99,Good
18.40598685225088,79.89876301213246,263.120947838215,36.55160000833369,108.68145578165712,5.895403803066164,7.7552187178153105,0.2878095841811295,14.310869659803693,48.21,Poor,56.65,Fair
19.80889996276751,73.91949225948596,173.71739795009086,9.322312303940738,122.8078040334156,11.16203059343326,6.198351966160294,0.3696968132853933,11.67871427893049,18.25,Poor,39.89,Poor
16.80521042020125,78.16804807256008,229.722966602146,35.83712807855993,173.2430509704219,20.32808627571392,6.980108769120195,0.8694385946918344,25.21549760321524,92.68,Good,89.46,Good
16.337752325182393,75.77560938418014,342.0134286089854,9.995256602767912,193.39961058546768,12.449736030218096,6.058402919001878,0.6379247623555495,26.807945587949668,45.32,Poor,71.58,Fair
16.122229800587604,76.76087911973224,149.0989520965181,5.941443435083508,109.75452944661134,9.159943199091805,6.354024801357259,0.436500162046628,22.686093828164296,12.31,Poor,33.73,Poor
19.015202843352498,74.1126723811019,161.7782173636123,25.98789028503312,133.43045904399418,15.364242881716663,7.06534824280896,0.7882873177630816,11.162457232831471,65.56,Fair,61.93,Fair
19.79874332100499,78.01264394948564,131.80860388871648,5.019488215844337,139.66119416168368,10.999322657019686,5.646470052537954,0.6643645424281748,14.82584635175142,18.95,Poor,39.44,Poor
16.661964611170944,76.30919359876249,327.358939086628,19.44052835345742,110.59045853488097,23.67158513921544,6.669048628968746,0.3025090987142556,20.083977539892416,83.97,Good,86.49,Good
19.27946988067916,74.03673768367007,130.21889218690646,21.828758732752657,113.67750975153906,11.577860458086622,6.134759627269693,0.415303190128053,18.135406196592797,47.94,Poor,47.47,Poor
17.030014183018743,74.21080827349326,236.97255560946752,23.346488368425646,191.65967947845644,16.855202007471092,7.016729514848017,0.4773325042985887,17.418957558121203,83.69,Good,83.68,Good
20.631916073843136,74.56320454499277,153.90296444501877,20.77066159373036,178.46474035941398,20.146737360724277,7.463225257266992,0.4563118726682629,13.00071854709936,81.71,Good,74.1,Fair
21.356314013873487,73.11099911163602,152.56292405205875,7.392280056630038,183.98655672271,22.314680969266423,5.762759449259933,0.7841569505805643,20.82575527714595,52.06,Fair,65.5,Fair
16.41416435955358,74.49726962315162,156.68743035419936,19.73149461950711,86.04967299943891,24.908648833439543,5.71710958647625,0.375825004943889,26.60153636211972,66.16,Fair,60.93,Fair
18.23401329794796,77.83718967316011,155.3338907710468,28.857542679891147,141.8687201732591,18.950847526776933,6.211796722393746,0.8281434181559082,16.824666809041773,80.19,Good,73.48,Fair
17.148236033806747,73.48975725682055,209.1300829872665,38.60757832125542,183.20244788853864,25.172444204300398,6.985878682586513,0.702867582539833,13.583287960876795,90.19,Good,85.69,Good
16.069448291182226,77.1516995641952,294.0085369960081,12.14088722279011,197.23854752381783,17.58749087980234,7.436637511578715,0.6208548755354251,28.113714399671164,67.31,Fair,85.24,Good
16.295994819147403,73.00570679306011,215.56878123705812,23.79721060067597,116.17121532076924,18.169230625877347,7.0725643117213,0.9454088956946256,23.556332621691187,78.47,Good,76.58,Good
20.609227407221503,75.84786560921198,155.887289241216,31.99931259623222,122.33010172359728,6.91304229055948,7.036566295954154,0.2274420898421114,20.20181257047045,44.45,Poor,45.61,Poor
19.734797316271493,78.79697351646185,250.5393081916466,24.22131341392605,118.56486201730053,17.065754319815476,7.965184243668697,0.8147983416371083,19.29285822400522,73.11,Fair,75.26,Good
18.74305470755793,77.70664803031221,303.2797527378111,38.20962260526012,160.76389345951105,11.4625084268333,6.845210967507924,0.283486311835021,10.819156437216185,67.03,Fair,73.87,Fair
18.79335392777785,75.20932103710422,283.8564868522373,21.81539867164134,105.05629624769404,5.77928914392123,6.97397948728277,0.4713603206376183,22.186199755127845,57.66,Fair,66.3,Fair
17.64853340696439,73.96430811859396,130.6030647789754,23.868049309003503,86.20894857714508,14.35520671079822,7.3089209570340765,0.9158125335159332,28.8267904124758,56.31,Fair,53.29,Fair
18.39845477032269,75.6320822700368,201.22705515734123,11.072283051012548,185.0400564231568,8.39961661991181,7.035585291712332,0.5223028744948861,25.506264101281914,31.2,Poor,52.44,Fair
16.330657756019548,75.41556387715954,230.5538676439652,17.833700684891397,158.436896830635,10.328261063018802,7.700507670530191,0.4537705986192801,15.046864975787235,52.55,Fair,62.03,Fair
17.834493886756622,72.30740389077188,130.15839819695162,5.431881417378869,139.21482546122567,26.08525215715142,7.37668034637039,0.3145501322240188,28.538948841263743,46.7,Poor,60.05,Fair
18.46547312116482,78.4516394512852,226.0507299847584,34.1930762230176,188.978676087072,5.739064538225295,7.215925460263894,0.5844697903733487,14.725893639896515,62.14,Fair,66.36,Fair
20.18107527437897,79.71732288306944,300.9743778171859,6.891780930290787,198.5705837279448,7.370484342328218,6.9307909151429925,0.2872756591843073,25.82120590797273,33.72,Poor,62.45,Fair
16.9773009609773,78.13517074430263,247.07879372126916,37.85101596742322,159.9504375208071,25.93869157129816,6.540377190504939,0.4190653531091904,12.8464944280579,91.62,Good,89.79,Good
20.545135296275923,72.30234907796002,265.1820292999143,30.400860580756845,87.36368321260758,27.025092287825643,6.692819395797327,0.7472946038855832,29.85157389051054,86.35,Good,86.07,Good
17.4427430520109,78.98894295468682,143.5799983301478,27.53176291401042,107.49980083529016,17.16437256834712,7.4557986924319,0.4038257583563799,27.48743652484204,62.05,Fair,57.28,Fair
18.99857651728268,76.26485742967974,189.12885977830376,20.49050456565863,98.94224409056328,28.58281160786599,5.735139239129923,0.5555810217155677,25.82513503241284,73.4,Fair,69.2,Fair
19.77427927211498,78.1044145423398,147.34196266461103,16.81220576561367,81.00550136224538,24.68670196783888,7.538904112074689,0.4179068942661099,28.867384043836715,60.63,Fair,60.36,Fair
17.634523935189307,76.85193014958952,273.3602886691532,16.38526810281035,118.18061453434956,25.28144182512731,5.722827437917171,0.3604250089493724,20.73016062403918,72.83,Fair,81.66,Good
21.41733918948511,78.96370573646573,121.11244805343269,19.582622505040685,158.21184269015382,10.632885612153837,7.641390672547765,0.4295506676047843,17.117045252969756,51.03,Fair,51.72,Fair
16.42332275074516,76.42896613779499,121.47423478982589,38.48739096878143,83.7176629607004,12.419358532727768,7.9632229776834045,0.2620251306374495,25.352822303252736,39.7,Poor,39.86,Poor
16.54326353940035,76.95703458335589,159.60465800828007,19.868839786447708,125.50738669602782,5.949586445427117,6.197916131535907,0.2230309660691198,28.09010417380716,43.64,Poor,45.09,Poor
17.709055085520234,78.96174242487724,157.89344385155218,38.57014533781068,108.1283070616214,22.94210983164928,5.713375818678114,0.450512464876188,12.788844570790328,67.6,Fair,61.7,Fair
16.961321205682804,79.94171491960368,194.8907049290238,33.634550494844675,95.88089199934475,6.1180963826556924,5.634919011819562,0.3635320265791873,10.806649699777816,38.41,Poor,42.68,Poor
19.301240496467184,79.81840019183797,237.85953909594303,25.16637671900646,107.3694908768609,9.160782688637134,6.414309029031283,0.621518409091284,16.475646806336577,54.08,Fair,59.83,Fair
20.36262233652354,79.08356619006462,331.9035525359109,27.99366000718724,101.65392424232626,12.878947467469352,7.224362166148764,0.4657684232982494,27.26818852864952,64.62,Fair,70.94,Fair
20.6145979840912,75.40063426580613,167.35650066706512,28.73501326837702,161.86033051225377,5.15391187952451,6.882051338826068,0.6615054904667941,10.867176037078076,54.14,Fair,54.6,Fair
19.620489410073738,76.22942607668287,175.76506237414475,7.407261503835222,125.39591689517744,10.851608366966037,6.201059143235268,0.8939576282036648,26.04936448465575,22.39,Poor,43.97,Poor
17.12344802155978,79.61727905526537,191.10041130909175,29.08218490063884,182.57469294537643,7.360851731366975,6.491548872587816,0.7846197431805129,23.58150564101557,59.77,Fair,61.94,Fair
21.03068218895449,76.40474689606779,123.85960863755444,10.731458320754138,167.30437530796752,15.273841228254184,7.903009363427415,0.977947182756445,17.915445295378948,37.32,Poor,53.08,Fair
20.641944859375943,77.47850316626852,123.3000020514402,36.65586533055821,171.87025916505908,8.381558805825149,5.871290441126408,0.5058286573982593,21.16760707315844,51.99,Fair,52.15,Fair
18.367984747873138,79.68589068593121,201.1760652719544,15.331652756929891,85.47491431555859,22.49553703079102,6.285603358734141,0.7712978649972333,12.831180295488997,64.55,Fair,69.96,Fair
18.23526349288108,76.87257449573565,135.03356882157422,39.99100375364464,121.5637343736484,8.557546805760223,7.80463043155768,0.2937160790307185,23.183388421999062,39.28,Poor,40.82,Poor
19.64188563007061,78.67796766568773,342.3758990945041,33.488238837012545,137.30247500542092,13.804998912719356,7.5825778554106,0.715337859958844,15.164120064903594,75.66,Good,80.72,Good
16.05479871503663,74.40429368585774,293.30659684026887,35.98122937396218,82.51243889932638,16.460656187266338,6.899334229483801,0.8665767985303912,12.73360544992424,76.8,Good,80.08,Good
16.453148206109486,73.68916276210349,316.30016100816385,37.47522579392025,100.53043239807198,21.58003800295595,7.701152356793538,0.3309234887945735,16.137114873960922,82.28,Good,84.01,Good
20.68930338083403,74.47131376350951,206.3658445200192,38.24523896706653,198.1975049904699,28.32201203207695,7.220259669274671,0.7216135040468845,28.947298194047043,90.05,Good,85.4,Good
17.54912519629737,78.47519162880641,331.05424176269685,12.096293100272009,109.82128553428524,22.78256775596702,6.818184597878656,0.3020729041411707,28.74121774332049,59.97,Fair,77.53,Good
17.83109526934195,78.88247919827538,289.382848255349,23.203616916468143,177.90121771579737,20.73321345103683,6.847919512326648,0.6672211969959878,19.41197656908212,100.0,Good,100.0,Good
16.82476563319288,79.88860660216808,309.1184785642033,31.057904976221597,105.11420048735764,16.720626807169523,7.140082826450411,0.2700077079335833,11.873436103289515,73.03,Fair,76.68,Good
18.169773852664942,74.90051248836686,229.11699295167745,17.94575685506368,128.55897331270145,12.316768520213918,6.115925294067664,0.3834518023712236,16.723211079934195,55.75,Fair,63.53,Fair
