Pixel_ID,State,District,N,P,K,Moisture,pH,OC,Temp,SHS,avg_shs,category
2110,Maharashtra,Akola,242.60829146921563,16.307161883012945,150.0,29.81980668429852,7.221054820335514,0.6022418041890193,18.92441341583179,84.63,84.63,Good
2111,Maharashtra,Latur,227.43691148642725,15.66517026908219,228.35527532260747,22.00754699589108,7.961352213097462,0.5900781873452035,17.789676168545395,74.22,74.22,Fair
2112,Maharashtra,Pune,322.9465627489748,7.986308231396404,372.1102359002224,17.64078733780879,7.656553399841109,0.4253126529993503,19.342514473787897,58.0,58.0,Fair
2113,Maharashtra,Pune,268.30886953850865,21.83441708377872,342.5869441519408,17.014282266071568,7.842237258115794,0.5643997515990635,20.837976866097176,84.31,84.31,Good
2114,Maharashtra,Aurangabad,230.2592445368092,15.641860101280152,273.3540014606709,21.06945242622018,7.219505301773236,0.4820011459064279,20.422407660846503,79.58,79.58,Good
2115,Maharashtra,Nanded,285.1067093541223,12.555783056714429,150.0,25.364408106525413,7.669309192862989,0.5887878847752652,20.483655189349157,74.95,74.95,Fair
2116,Maharashtra,Latur,288.34754367609287,16.792710188351073,240.36798565250356,23.384971655595503,7.126983981538582,0.4179878918944453,25.25931788674309,86.11,86.11,Good
2117,Maharashtra,Nanded,335.412521449842,13.433839946877228,271.9068453831284,13.73797707303615,7.319802493857409,0.7083673047089292,22.924560328176515,61.24,61.24,Fair
2118,Maharashtra,Aurangabad,196.45334010868305,16.46549596468706,306.02883082602403,24.16407313337169,6.835458284669687,0.4275987044106629,17.190345987443955,77.16,77.16,Good
2119,Maharashtra,Akola,354.42498726483035,10.18297876331243,332.7021304859777,22.489132459261334,6.691188868630383,0.260354307605843,21.43591896942076,66.14,66.14,Fair
2120,Maharashtra,Amravati,283.0749495401192,21.54591562096989,382.3020290869496,18.10229811646554,7.718481758914073,0.5250701736917801,19.798605724220025,90.12,90.12,Good
2121,Maharashtra,Nagpur,163.54675295531868,8.468002947642757,334.85704415623024,10.0,7.534278632861897,0.6504634023329006,21.29554467824689,25.97,25.97,Poor
2122,Maharashtra,Nanded,270.83841353621864,20.046573961623743,323.9291634629202,33.65287146764914,6.95033463185106,0.3867594485636196,14.444794089949696,94.51,94.51,Good
2123,Maharashtra,Aurangabad,280.9862936460465,16.421732835072994,343.7250569359774,24.69370462837975,7.353158377564309,0.5437794546730598,22.604526890000574,88.4,88.4,Good
2124,Maharashtra,Aurangabad,220.16221720391,13.184744352217646,421.6135571075266,26.643722382887525,6.658602097050433,0.5240510392386794,23.531652821750285,71.6,71.6,Fair
2125,Maharashtra,Amravati,226.2295378971033,18.975721665784533,293.2556958851697,21.64515265076977,6.904126225652796,0.6253070010018553,16.60219451221495,90.27,90.27,Good
2126,Maharashtra,Pune,265.3688441381711,14.503456264400114,244.42741934265928,25.65554572110454,6.932315466880924,0.4354563885239151,19.97517160518809,79.44,79.44,Good
2127,Maharashtra,Aurangabad,113.9938901854212,12.308353979816252,331.3116723112208,20.289088210260616,7.914676739913446,0.7592997233978189,20.108072341155225,56.23,56.23,Fair
2128,Maharashtra,Aurangabad,213.1151895651353,15.75284630790556,320.9842516031571,24.79660415233315,7.490606510652682,0.3821685824583796,20.3017319310308,76.58,76.58,Good
2129,Maharashtra,Nagpur,235.88789078544204,13.635063904173716,265.43188672484365,22.05584004753164,7.560586743392618,0.6522823487037177,22.06146274011786,74.94,74.94,Fair
2130,Maharashtra,Latur,198.92061577871465,13.263761539959226,282.6059428028355,21.444074657244467,6.915460969954323,0.5199251039907944,26.04654763204713,67.73,67.73,Fair
2131,Maharashtra,Sangli,302.18207375897964,11.869118460182692,361.6356294603625,13.106091350424084,8.368586053184723,0.6074981997836766,20.185255955285317,47.52,47.52,Poor
2132,Maharashtra,Nanded,333.74188535315903,16.57039236576094,311.8346174620268,20.389201335295976,7.685861108615117,0.471202981736308,21.47644322431938,85.2,85.2,Good
2133,Maharashtra,Amravati,147.14136507895216,16.192860509835917,322.433847366612,26.54222582822886,7.84741656373438,0.3290897838283275,21.245201125699484,65.13,65.13,Fair
2134,Maharashtra,Sangli,281.4424576804797,12.168708061699856,366.75692314447696,28.059770263324083,6.717449933519393,0.4532035329968668,19.185414239656357,74.28,74.28,Fair
2135,Maharashtra,Akola,161.59822888456685,19.908110065399537,337.4445733966619,23.20853871299344,7.666404197561977,0.5936680736984756,22.050946072716336,83.93,83.93,Good
2136,Maharashtra,Aurangabad,191.52064456037544,20.342813081685637,218.6312657306192,10.0,7.318446612408058,0.5859100568582678,24.33863265425436,59.62,59.62,Fair
2137,Maharashtra,Pune,229.464607613042,19.74511317269214,415.333056045474,17.23214408231024,7.847860670120744,0.5925714639077583,20.25611763884601,80.14,80.14,Good
2138,Maharashtra,Akola,240.20852544020968,27.64577931204964,330.24141821781484,21.09215272903444,7.105101331849591,0.5130198007115715,21.089438713239463,94.3,94.3,Good
2139,Maharashtra,Latur,205.5791576545637,19.078316862693036,391.1099563295084,30.047708285191845,6.813186419424513,0.4810245138215003,20.3994778224937,87.16,87.16,Good
2140,Maharashtra,Aurangabad,266.55059274345524,17.42628778000737,305.8695936796939,26.75115846179275,7.660275886994322,0.5085912257402762,19.299968690896197,87.16,87.16,Good
2141,Maharashtra,Akola,144.20463339436748,24.466171814142445,248.68765395700757,10.0,7.611788795235759,0.5663314012825295,21.568047256068084,53.08,53.08,Fair
2142,Maharashtra,Pune,321.8707259682856,19.270175479378157,440.1792151386538,24.736252215336933,6.984707707803231,0.6931077058789759,20.423867745695464,97.8,97.8,Good
2143,Maharashtra,Satara,195.60681105060863,5.439331025307917,393.0717719146368,32.53339470184895,6.90391663075213,0.6305862029963081,21.923290750530708,60.28,60.28,Fair
2144,Maharashtra,Pune,257.90942494602467,17.378387691914213,357.8229741616984,24.16734449461979,6.433397090252956,0.6455405201741237,27.368348024496683,87.94,87.94,Good
2145,Maharashtra,Amravati,185.2177274939902,12.295320236785573,357.2481293930467,22.10402011886272,7.886349424879593,0.5685616183651212,21.775384565253766,60.13,60.13,Fair
2146,Maharashtra,Pune,246.821345903364,15.495442545976832,281.5730954594076,29.459093666901424,7.734762987785881,0.5737301578583722,20.397699287168106,78.96,78.96,Good
2147,Maharashtra,Nanded,251.0732681850932,17.024406203092962,244.49436052842407,24.62859902943529,7.733302253039501,0.48828252499885,18.9871700290352,82.88,82.88,Good
2148,Maharashtra,Sangli,217.0091733053548,25.672623564940693,356.29484892133,16.31014210291714,7.122565995385297,0.5542501206647013,18.154324325100667,81.11,81.11,Good
2149,Maharashtra,Akola,227.34635262772488,23.40989181188343,313.85341538556025,21.24708225812536,8.231662679386723,0.3589026823592962,19.651717690972557,83.6,83.6,Good
2150,Maharashtra,Latur,261.8253303028504,15.248957261885272,390.0789287174624,22.86388876259676,7.754721432446596,0.5515750647596902,20.69001055836948,79.31,79.31,Good
2151,Maharashtra,Sangli,170.1416703654885,25.364948514224764,276.5205640842631,27.055485027934957,7.022814651020095,0.7472847072757033,24.18514910816699,87.62,87.62,Good
2152,Maharashtra,Pune,192.4979059867092,22.17565431791931,289.20242521050926,25.105506938711045,7.245877271287867,0.526151459854213,22.66373618855224,89.1,89.1,Good
2153,Maharashtra,Satara,162.71948996117186,17.202144699167334,265.912862653768,30.44078526451396,7.714519292360111,0.6968067297239502,21.915818708852694,75.29,75.29,Good
2154,Maharashtra,Latur,241.0338883540037,24.303007338747307,423.3333194977752,24.054229130527084,7.48204402751072,0.6052544461492235,20.85712355333233,95.61,95.61,Good
2155,Maharashtra,Nagpur,191.6879461966339,15.953563852697838,349.5781954513532,16.90996378717771,7.365345399737917,0.585396764100428,23.867674700882606,68.28,68.28,Fair
2156,Maharashtra,Latur,249.04986684033892,20.739976993136,233.98544543664903,24.36670591692572,7.360450949736207,0.3976878595260459,20.458019920780178,93.68,93.68,Good
2157,Maharashtra,Sangli,237.83783727288647,21.24333273484004,329.3047291196229,20.04767753337512,7.113002803478039,0.6036145248155339,22.45555561445072,95.25,95.25,Good
2158,Maharashtra,Nagpur,281.34496139126566,28.15748167601233,295.3264738089346,30.6505838460442,7.24885221841546,0.4891802422289717,16.80063668370251,97.95,97.95,Good
2159,Maharashtra,Latur,228.79929247102697,27.43636080896814,329.0110076517754,23.034412648783952,6.905866408278609,0.4057923776447217,24.32700978909965,91.51,91.51,Good
2160,Maharashtra,Nanded,208.03320777919697,10.733959793790644,444.090617122912,24.51618701938611,7.434028455679454,0.3296397909841732,22.125554083056876,60.11,60.11,Fair
2161,Maharashtra,Satara,204.00736858214051,20.15993566586972,317.56539510917406,26.91772896203782,7.286565135912247,0.7811594093288361,18.23134804912557,91.44,91.44,Good
2162,Maharashtra,Nanded,244.01509012224145,17.190463684188522,223.03378374513736,21.98325533548131,8.102995973447113,0.4710921500768339,19.360942140200123,78.57,78.57,Good
2163,Maharashtra,Akola,238.82617723575856,17.986842311173454,398.9601838341055,14.41024434078374,7.864099252731848,0.5231660963549738,25.449154717719225,64.5,64.5,Fair
2164,Maharashtra,Amravati,247.79937168450692,14.961015558984997,218.61508502454888,28.47906587931624,6.8469846243066,0.5607390166471564,16.466003676339973,79.96,79.96,Good
2165,Maharashtra,Latur,191.12276038324856,7.191145924122921,350.41916828393784,22.59884990770374,7.264999646004434,0.5541661755405808,18.47298607372049,59.13,59.13,Fair
2166,Maharashtra,Aurangabad,230.02445025083983,17.080092494064715,397.6320926171077,22.838516834874707,7.538154872356312,0.5791405795227067,25.647899300310296,83.06,83.06,Good
2167,Maharashtra,Akola,167.32012247446335,11.498878101595706,322.10440742282725,24.150110370750856,6.901803917952421,0.4774526932053633,19.94088997596741,59.9,59.9,Fair
2168,Maharashtra,Nanded,114.85345443211548,20.62906167210036,332.673707798084,18.71460281154757,7.3380045590849745,0.5025949083844163,21.236104548793097,80.1,80.1,Good
2169,Maharashtra,Satara,211.3841311988249,15.3929001569856,256.8089628963596,19.55736859485653,6.440236902242089,0.7970243406084456,16.71383733853554,76.48,76.48,Good
2170,Maharashtra,Aurangabad,228.9403536992815,16.043148890729125,359.2519264912728,21.73550872813084,6.915572585290232,0.4326608541418044,22.398109229046085,79.95,79.95,Good
2171,Maharashtra,Satara,287.55608738789994,12.854205387573,350.9793700315965,21.28857153777426,7.748541470292407,0.4914776524962215,21.75242094160603,73.37,73.37,Fair
2172,Maharashtra,Sangli,190.19342472285223,17.32256963780805,325.4030557571052,18.641500122857607,8.265732339680095,0.310207850973734,19.67709321342252,66.54,66.54,Fair
2173,Maharashtra,Satara,216.64282144763845,22.61484685792868,365.91723864989615,20.051189319417844,7.399371277050722,0.5699953419690732,21.27196226465199,92.44,92.44,Good
2174,Maharashtra,Nagpur,156.57812570770858,20.87190238954799,366.7917106789207,22.39046163688622,8.325767183661661,0.4436213321622885,26.60209818576613,75.16,75.16,Good
2175,Maharashtra,Sangli,231.81396463191675,19.28804870970186,224.082038755448,30.80750946746001,7.397353502338605,0.7128874378775816,20.67496506686217,92.42,92.42,Good
2176,Maharashtra,Latur,217.08406036084543,21.13494204755566,274.94851085191266,25.484988819812266,7.917013186277116,0.5394343552667233,22.72334414183617,86.15,86.15,Good
2177,Maharashtra,Amravati,179.06894564179083,15.938255429828263,243.23537439528263,19.378555444843567,6.910961060804564,0.5721930273643625,18.712292517869123,74.09,74.09,Fair
2178,Maharashtra,Akola,157.52455795916262,12.00996409484272,388.4228761086624,23.845343481927877,6.926506079252097,0.3818236639318301,19.64527923649558,59.0,59.0,Fair
2179,Maharashtra,Aurangabad,230.67834666462545,23.507556817399447,427.2980368363777,25.788625882027773,8.000877686859278,0.4042719351440094,22.265160344732625,84.61,84.61,Good
2180,Maharashtra,Akola,185.5522607181509,16.463177330004495,342.11488428706406,32.30488248079555,7.429688379251522,0.5503885704333115,19.74620884186747,77.98,77.98,Good
2181,Maharashtra,Amravati,265.653540296443,17.13505277150953,221.4103631055794,16.14479480169092,7.2000150011165465,0.5953255323054364,26.35242574082589,76.36,76.36,Good
2182,Maharashtra,Akola,218.72082813177744,12.107037307338196,242.90392516067823,15.998800296593988,7.664418627673911,0.4238313525955575,17.74159078914015,52.26,52.26,Fair
2183,Maharashtra,Latur,229.5846008695049,20.11804308766694,387.8135921503482,18.005351873262363,7.4664656731549375,0.3431869367771649,22.50041034614987,84.7,84.7,Good
2184,Maharashtra,Nagpur,282.95198900478084,19.280830635067765,272.6543971054843,22.798850680559404,7.1385798121576745,0.4532427630510103,23.596836860361424,95.77,95.77,Good
2185,Maharashtra,Latur,231.1735880870559,28.58476948289779,370.9837802906218,18.680715323539925,7.267144588003,0.4290327352339135,23.649744146335983,88.12,88.12,Good
2186,Maharashtra,Sangli,217.83832407968208,27.17374579076295,377.509488723723,25.136992428106705,7.673061002917035,0.4735945551400452,21.541978194011232,88.77,88.77,Good
2187,Maharashtra,Nagpur,222.45226483053247,15.225491101417033,394.9247126840074,26.9093701787684,7.496009669954217,0.3518951912404812,20.39571469798526,75.62,75.62,Good
2188,Maharashtra,Akola,219.84732250696305,20.52815616902565,262.6240266856569,23.91875262799096,7.52853327252564,0.5391653987143455,18.44401177282253,91.96,91.96,Good
2189,Maharashtra,Akola,241.5483534892581,20.67482407875993,441.3408937568984,17.46635517324953,7.493677660599283,0.5076858614021242,22.089865809748343,86.72,86.72,Good
2190,Maharashtra,Latur,248.36915515702844,15.537419032253291,366.9694856462247,22.589221630706504,7.765040925611898,0.5878353440076582,18.40007962095737,79.03,79.03,Good
2191,Maharashtra,Nagpur,190.43193423383784,9.8143303839401,343.913325730272,23.54383637119535,7.28348322512608,0.6003111331623497,21.66538705128609,59.69,59.69,Fair
2192,Maharashtra,Nagpur,260.7253514459738,13.750764328287245,435.22272939865024,22.68928231134894,7.510172649001352,0.3257921216311875,21.466665298113167,74.96,74.96,Fair
2193,Maharashtra,Nanded,253.74139421906705,15.582689773370834,382.8813859699828,23.4972300202738,7.283605303559947,0.4578237076893965,22.27172520047552,81.7,81.7,Good
2194,Maharashtra,Latur,261.2872300351285,10.847729127026884,277.37097661653866,20.926040524570126,7.0937204119086825,0.4815587032682056,22.10620360192118,68.58,68.58,Fair
2195,Maharashtra,Latur,235.883755032598,24.404962020587465,346.4347700250649,21.88078115931942,7.312376564790157,0.4792075307419963,19.701521694773643,93.34,93.34,Good
2196,Maharashtra,Akola,299.59444241851105,10.296760305278664,220.68833844353827,22.90619889015784,7.436436314593838,0.4323001696491226,18.24329630602564,68.34,68.34,Fair
2197,Maharashtra,Pune,213.0136600924115,17.71202433314066,284.85245226192114,25.38515234900403,7.524070330873136,0.7337081216091126,23.20253336791301,85.2,85.2,Good
2198,Maharashtra,Sangli,284.295920575336,9.149704539377662,279.61572132147484,18.654264043672963,7.587106149726775,0.520029683696225,21.848590440102157,63.37,63.37,Fair
2199,Maharashtra,Amravati,246.96050669923096,15.334328349210397,395.6204930685009,21.163860153255364,7.89789246697217,0.4443511372174083,20.06463839748023,74.36,74.36,Fair
2200,Maharashtra,Aurangabad,238.76276283719784,17.860727043311343,356.3707979379509,22.501737958756763,7.569023991173076,0.4328145049306721,20.06303452610107,85.57,85.57,Good
2201,Maharashtra,Nanded,169.44173505500072,15.278270475331457,281.3930819928859,21.255586019895585,7.421175787293921,0.679654200587478,20.779612827824025,73.28,73.28,Fair
2202,Maharashtra,Akola,306.8822409409715,19.375875784470438,375.3274127130202,25.25692080252962,7.472745165302009,0.6583329602805387,25.707164374100923,96.46,96.46,Good
2203,Maharashtra,Latur,167.17376639340273,20.58482738615695,339.098489259085,16.106376817346348,7.351172187006295,0.5834224632125066,23.90239903684558,75.29,75.29,Good
2204,Maharashtra,Latur,139.89842951350548,15.959064281093925,336.25083377144733,31.126707328153053,7.146055049343366,0.762102243148155,16.627946901303133,72.57,72.57,Fair
2205,Maharashtra,Amravati,212.4434775738705,22.80049896286787,297.0600014674385,24.6575717568268,7.574160616593705,0.4411652960021986,22.078026599791613,89.11,89.11,Good
2206,Maharashtra,Amravati,279.36806096692953,22.26655139820935,469.10729864246713,20.300894158458515,7.700511082057044,0.5453921682132163,21.45533717752794,96.32,96.32,Good
2207,Maharashtra,Aurangabad,218.0818346547024,23.2602754577904,280.0377699846523,17.930256890749682,7.784015042268698,0.6910403284379409,21.84414199423491,82.74,82.74,Good
2208,Maharashtra,Sangli,250.8276880814524,14.891115678061848,310.57491357226434,23.17932532874785,7.393334346680823,0.5278856709434295,23.878787864832503,80.27,80.27,Good
2209,Maharashtra,Latur,273.376560759074,19.405675265844035,212.577801700438,28.36522992158868,8.140070255577886,0.6979245439635589,21.759380775368477,90.37,90.37,Good
2210,Maharashtra,Akola,222.55371919341135,9.86312516462468,356.9981565652274,19.89868472654461,6.792590481908241,0.4981387556223953,21.556162155856185,61.58,61.58,Fair
2211,Maharashtra,Satara,296.86788982136346,26.112064275621403,381.37359243271146,25.083878399078795,7.285199256651436,0.4899527779172899,23.63669744575449,98.46,98.46,Good
2212,Maharashtra,Nagpur,177.00955618354268,14.75357326032096,252.23414875923203,22.819757404474053,7.589492664307463,0.3976255894128656,22.026150554755198,68.44,68.44,Fair
2213,Maharashtra,Akola,309.6034434996519,18.55994843598123,369.54188187499625,23.972533724104487,7.022738710530849,0.4734286996287833,20.10144607140134,93.88,93.88,Good
2214,Maharashtra,Aurangabad,207.8867864332338,23.300562733763936,329.4890438327949,12.790142716754948,7.717904023393462,0.3258599832440961,20.555468037756626,63.16,63.16,Fair
2215,Maharashtra,Amravati,242.19374004466172,11.720386093982436,343.7995484205629,27.175788411814263,7.173708722317845,0.4500691025121679,17.041285248639884,68.23,68.23,Fair
2216,Maharashtra,Aurangabad,195.7372621351533,23.86251667756542,275.09469084673606,19.19807172644977,7.070936423691551,0.4659169027374634,21.315420336067508,86.2,86.2,Good
2217,Maharashtra,Aurangabad,239.57858519425437,18.230852151812854,296.12984472988154,24.320323338525867,6.637511727362759,0.5425026911857945,23.71820336405226,89.29,89.29,Good
2218,Maharashtra,Latur,198.2480191819088,19.226654079274525,317.7791343283898,23.228012311634497,7.358719220030642,0.4948162245765949,21.31383884497637,86.98,86.98,Good
2219,Maharashtra,Aurangabad,120.79359666211955,19.63665039740336,356.8949839074681,10.0,7.144968056848986,0.5177386508363894,22.7674386611765,52.89,52.89,Fair
2220,Maharashtra,Akola,230.48627435267983,19.0163125133534,316.17636663925884,19.42943488428186,7.099761255094897,0.6301525233747962,21.34070744013485,89.72,89.72,Good
2221,Maharashtra,Aurangabad,246.97782265584027,25.405478466643515,454.8014794321019,21.62940539652745,7.277612601141912,0.4584946879995196,23.25184832568298,94.3,94.3,Good
2222,Maharashtra,Nanded,218.3952022563189,15.366759204291323,315.644816850508,20.941928941913616,7.9351652370305565,0.6107320884624794,16.33542780228969,72.2,72.2,Fair
2223,Maharashtra,Akola,297.14400226618113,18.875911562255425,284.2912465445356,21.35448645763138,6.929935201548847,0.5521965767208277,22.446463270531385,95.93,95.93,Good
2224,Maharashtra,Latur,100.0,17.205200593255693,456.5356642341669,15.464268666351334,8.174014294173421,0.4503655078256541,24.53452955556983,54.02,54.02,Fair
2225,Maharashtra,Pune,218.0073368449797,25.947193555386868,320.9030906897814,23.773864343140044,7.277084064530113,0.6020287434708136,22.64705061172366,93.01,93.01,Good
2226,Maharashtra,Aurangabad,208.5559918421029,20.732341469430573,250.17637590326828,27.432458388398388,7.538938289047858,0.4748873796962333,21.208962390541984,89.64,89.64,Good
2227,Maharashtra,Nanded,216.0529884125183,17.711152421034342,279.66313213147635,21.43134951016131,7.944017446090025,0.3684739156476474,25.452209957347296,74.69,74.69,Fair
2228,Maharashtra,Sangli,293.799086761442,10.077016876363256,455.7784009909869,19.986658943816344,7.800530453919837,0.5592329308406666,19.73242934302244,65.15,65.15,Fair
2229,Maharashtra,Aurangabad,286.7336892067838,8.92288458550445,242.02320795314404,22.50167670414056,8.08840618977002,0.7131245164712186,20.176776289989306,62.7,62.7,Fair
2230,Maharashtra,Satara,234.1973135228473,14.27136979681903,307.1836450772101,32.48563606186514,6.98795115788129,0.4785270317471146,21.756533814865637,75.83,75.83,Good
2231,Maharashtra,Pune,326.99397773317247,12.97814867595046,362.6432531934413,22.89731409316974,6.697150391933822,0.521735699628961,21.884050088673856,77.69,77.69,Good
2232,Maharashtra,Sangli,333.372244191732,5.0,294.54729046305926,26.935421708749004,7.345377385553815,0.7237291670509418,19.165014302803392,69.79,69.79,Fair
2233,Maharashtra,Aurangabad,197.5748732968473,17.852939065766368,277.58390860070364,20.25539136779494,7.41569522192799,0.5100427783972264,23.66477446787906,82.96,82.96,Good
2234,Maharashtra,Sangli,186.78461424852648,10.240824344798114,380.294431548747,20.82364412615936,7.604790068142693,0.4072109745432848,22.590179161307844,55.83,55.83,Fair
2235,Maharashtra,Latur,211.08723922332632,11.90977731297468,346.1770504141876,31.55849469430267,6.910794215426088,0.4425071829855867,20.820085867576037,65.59,65.59,Fair
2236,Maharashtra,Latur,168.83791478145403,22.205539082622813,365.7105556816933,23.020001905388455,8.393657632298135,0.6230972883009086,22.692874935333236,80.39,80.39,Good
2237,Maharashtra,Pune,336.7588750981903,13.02062957083166,373.0340000818281,26.501295116102828,7.567173864249404,0.6483958491662144,20.307497042490347,77.96,77.96,Good
2238,Maharashtra,Satara,242.61675799136336,17.109436456556868,406.0073070805878,25.103273057936967,6.767823067853611,0.5919902212491227,20.818544707084797,86.94,86.94,Good
2239,Maharashtra,Amravati,164.10528306398962,13.079442329718804,397.9857705294807,24.66298243807033,7.163341673863022,0.3274280422902831,19.631953899335063,62.21,62.21,Fair
2240,Maharashtra,Satara,324.48953851542,17.494990288123983,331.8473783219864,21.116991405670284,6.935913177186884,0.5968499392963935,24.44209405704716,92.39,92.39,Good
2241,Maharashtra,Nagpur,201.75382105428747,17.55861865161484,281.43339646670614,20.827519203603096,7.20913041254146,0.5545026492814367,23.066505685478734,83.17,83.17,Good
2242,Maharashtra,Akola,215.6605683634885,16.863779773284808,211.27922002219637,16.16237435547096,6.812765832171984,0.6874968194481006,19.406019072230933,71.68,71.68,Fair
2243,Maharashtra,Pune,305.953781402961,11.69406151379585,469.6857069384986,31.58204406199289,7.758114930760239,0.6857101015078682,21.79459407993674,71.25,71.25,Fair
2244,Maharashtra,Amravati,271.68235888393684,9.114173553820006,366.7147317104764,20.238308707605142,7.803253558467025,0.6841961135196979,20.145298970970934,64.55,64.55,Fair
2245,Maharashtra,Satara,159.40073547158795,14.93091181972902,402.0261519292375,24.538250492753612,7.599254490656051,0.6140685151751022,18.24076307461428,69.69,69.69,Fair
2246,Maharashtra,Nagpur,249.32392594803989,11.167056267344217,451.2863611371216,35.88680428419362,7.232318375593435,0.2714127075888947,19.69731286051466,65.66,65.66,Fair
2247,Maharashtra,Pune,262.58501004879696,15.883007918289543,306.20244084438235,19.148016302016284,7.703226282469588,0.8109392279402341,18.20603489344169,80.15,80.15,Good
2248,Maharashtra,Nagpur,287.3820386797636,10.90611883405409,271.006341176282,26.15928851806797,8.165565138549463,0.4184303496454585,22.80441813965289,62.9,62.9,Fair
2249,Maharashtra,Nanded,271.26935036713894,16.474122649490006,320.29554838310133,24.755277539570727,6.172063971264465,0.5140439513596672,15.77638304637662,86.24,86.24,Good
2250,Maharashtra,Sangli,232.20999591741284,14.471897070404058,325.6111832341288,20.55984630280389,7.815461714927895,0.3309377320380944,24.45764349645401,69.67,69.67,Fair
2251,Maharashtra,Nagpur,238.00563720220828,17.125824581796135,387.3624600925534,25.212477294897965,7.082910840994785,0.6770370319792124,16.93509059084273,86.14,86.14,Good
2252,Maharashtra,Sangli,199.73949092678797,24.14732354538277,329.6957408112415,22.941010442114084,8.077500249685903,0.6728025347182336,25.587512388152973,82.21,82.21,Good
2253,Maharashtra,Pune,206.14794913376744,16.13468083415948,345.6901528272525,25.034880461903345,7.423319727059757,0.681321933410298,24.628560810647578,80.0,80.0,Good
2254,Maharashtra,Pune,179.93921779304554,16.071577519356772,210.3067399035796,18.597409638582924,7.465374928885657,0.6949290532647061,18.715828256384405,72.62,72.62,Fair
2255,Maharashtra,Aurangabad,164.79303118989142,18.68426708056969,314.21637614964914,20.37821408701481,7.7771368701329955,0.3911371251442405,25.36833365135124,74.53,74.53,Fair
2256,Maharashtra,Aurangabad,202.9410451087588,20.90714459732764,290.2364932708981,15.275566096094003,7.248406370376724,0.597173512707371,15.643200384003634,76.03,76.03,Good
2257,Maharashtra,Sangli,253.0592262972072,17.614715156936175,316.318497630361,18.17308070439593,7.26864366498913,0.5352910545750938,19.81099312041849,83.33,83.33,Good
2258,Maharashtra,Pune,193.0368877804073,16.520023669053703,233.42445220897247,23.393662135995903,7.175551752073292,0.4141958035878357,21.920233764464378,77.08,77.08,Good
2259,Maharashtra,Sangli,181.7308989647753,22.650823461330585,347.38994699846114,18.45078670277638,7.138158791628405,0.5445707287827023,21.09273085484114,83.47,83.47,Good
2260,Maharashtra,Pune,203.517105885294,26.24109905400289,318.9467457990298,20.893684541161477,7.471916782117633,0.6048555592347873,17.635681305976814,91.23,91.23,Good
2261,Maharashtra,Sangli,236.8352661378631,16.73018669967633,349.7896232117808,25.659631226928436,7.55771581838446,0.6546340187971987,20.778574356702894,84.44,84.44,Good
2262,Maharashtra,Aurangabad,213.0702875398458,8.07647312461501,182.62265621009303,15.303522291922985,7.138642695578653,0.4519403914368739,18.43943068590956,45.98,45.98,Poor
2263,Maharashtra,Sangli,202.55730701838732,14.567536922272572,366.4992642979988,22.41647318773404,7.488955125653879,0.3418710685418418,21.79563811645857,71.25,71.25,Fair
2264,Maharashtra,Sangli,213.5716741873521,25.225534777591967,370.7526128194654,25.8326883937298,7.44252286488533,0.4744472365446797,17.341460674074586,90.48,90.48,Good
2265,Maharashtra,Nagpur,201.11218368202924,21.07197514739427,199.85689086718563,21.252824502869316,7.511341142498773,0.4334390795774239,21.259575068821672,88.62,88.62,Good
2266,Maharashtra,Akola,237.381593100212,32.483477568860266,210.1450560092364,22.623819314386928,7.211784344188233,0.3304770617008842,17.993272427762832,91.42,91.42,Good
2267,Maharashtra,Amravati,219.10701100952204,9.914876319530189,310.4079409174132,18.769833899236662,8.151636304098002,0.6404091147011378,20.23990901865191,52.12,52.12,Fair
2268,Maharashtra,Pune,278.7507052890749,19.797041171027075,345.12199306197584,25.906957505911727,6.901267791942687,0.3912305601023184,20.69081963495479,96.32,96.32,Good
2269,Maharashtra,Satara,171.43597280878743,15.730436822003382,306.71442944773,19.217376460512405,7.110910124017526,0.457053798620782,19.816436650708194,70.5,70.5,Fair
2270,Maharashtra,Pune,172.98438655395472,22.342509933888135,308.30990337513936,29.99074552015839,7.302932370038462,0.6067556034927607,21.29075333763617,87.94,87.94,Good
2271,Maharashtra,Akola,210.0318950347677,13.814564000306556,360.46494184656063,34.95187237597716,6.743960951236679,0.2427205684830438,18.980304583462495,69.23,69.23,Fair
2272,Maharashtra,Sangli,209.3137338705188,13.096020231267548,150.0,14.28768004625243,7.650542282434649,0.4592584104125398,22.203982537818355,49.81,49.81,Poor
2273,Maharashtra,Akola,278.97155414773863,13.618177484821972,295.36883425994387,22.34375028381786,7.778275614998862,0.3766353609088563,16.443664140783497,72.89,72.89,Fair
2274,Maharashtra,Nagpur,155.60332706854626,21.1272607539058,340.1035294510956,23.88148889595533,7.574989865768646,0.4164400643417482,20.502375961648085,82.35,82.35,Good
2275,Maharashtra,Akola,280.04827993692663,18.599115313070328,427.7193103328541,28.46574037510636,7.76450491321513,0.4371857084198652,21.659665052257363,89.74,89.74,Good
2276,Maharashtra,Nanded,205.26601456697483,17.43677034307955,255.5482023490785,24.59009627987811,7.174992988287042,0.6016111227400132,21.857038941582516,83.83,83.83,Good
2277,Maharashtra,Amravati,247.81826944873376,15.867258668775154,344.53148678752115,19.194422549308747,7.649098752991207,0.6541666285862632,18.207949671674005,79.34,79.34,Good
